iteration,point_index,petal_length,petal_width,assigned_cluster,center_0_x,center_0_y,center_1_x,center_1_y,center_2_x,center_2_y
1,134,5.6,1.4,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,135,6.1,2.3,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,136,5.6,2.4,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,137,5.5,1.8,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,138,4.8,1.8,2,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,139,5.4,2.1,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,140,5.6,2.4,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,141,5.1,2.3,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,142,5.1,1.9,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,143,5.9,2.3,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,144,5.7,2.5,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,145,5.2,2.3,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,146,5.0,1.9,2,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,147,5.2,2.0,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,148,5.4,2.3,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
1,149,5.1,1.8,0,5.767567567567566,2.105405405405405,1.4620000000000002,0.2459999999999999,4.4,1.4238095238095239
2,0,1.4,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,1,1.4,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,2,1.3,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,3,1.5,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,4,1.4,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,5,1.7,0.4,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,6,1.4,0.3,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,7,1.5,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,8,1.4,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,9,1.5,0.1,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,10,1.5,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,11,1.6,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,12,1.4,0.1,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,13,1.1,0.1,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,14,1.2,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,15,1.5,0.4,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,16,1.3,0.4,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,17,1.4,0.3,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,18,1.7,0.3,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,19,1.5,0.3,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,20,1.7,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,21,1.5,0.4,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,22,1.0,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,23,1.7,0.5,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,24,1.9,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,25,1.6,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,26,1.6,0.4,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,27,1.5,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,28,1.4,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,29,1.6,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,30,1.6,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,31,1.5,0.4,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,32,1.5,0.1,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,33,1.4,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,34,1.5,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,35,1.2,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,36,1.3,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,37,1.4,0.1,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,38,1.3,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,39,1.5,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,40,1.3,0.3,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,41,1.3,0.3,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,42,1.3,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,43,1.6,0.6,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,44,1.9,0.4,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,45,1.4,0.3,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,46,1.6,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,47,1.4,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,48,1.5,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,49,1.4,0.2,1,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,50,4.7,1.4,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,51,4.5,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,52,4.9,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,53,4.0,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,54,4.6,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,55,4.5,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,56,4.7,1.6,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,57,3.3,1.0,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,58,4.6,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,59,3.9,1.4,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,60,3.5,1.0,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,61,4.2,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,62,4.0,1.0,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,63,4.7,1.4,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,64,3.6,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,65,4.4,1.4,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,66,4.5,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,67,4.1,1.0,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,68,4.5,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,69,3.9,1.1,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,70,4.8,1.8,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,71,4.0,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,72,4.9,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,73,4.7,1.2,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,74,4.3,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,75,4.4,1.4,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,76,4.8,1.4,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,77,5.0,1.7,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,78,4.5,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,79,3.5,1.0,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,80,3.8,1.1,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,81,3.7,1.0,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,82,3.9,1.2,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,83,5.1,1.6,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,84,4.5,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,85,4.5,1.6,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,86,4.7,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,87,4.4,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,88,4.1,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,89,4.0,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,90,4.4,1.2,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,91,4.6,1.4,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,92,4.0,1.2,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,93,3.3,1.0,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,94,4.2,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,95,4.2,1.2,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,96,4.2,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,97,4.3,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,98,3.0,1.1,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,99,4.1,1.3,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,100,6.0,2.5,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,101,5.1,1.9,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,102,5.9,2.1,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,103,5.6,1.8,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,104,5.8,2.2,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,105,6.6,2.1,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,106,4.5,1.7,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,107,6.3,1.8,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,108,5.8,1.8,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,109,6.1,2.5,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,110,5.1,2.0,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,111,5.3,1.9,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,112,5.5,2.1,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,113,5.0,2.0,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,114,5.1,2.4,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,115,5.3,2.3,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,116,5.5,1.8,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,117,6.7,2.2,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,118,6.9,2.3,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,119,5.0,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,120,5.7,2.3,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,121,4.9,2.0,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,122,6.7,2.0,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,123,4.9,1.8,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,124,5.7,2.1,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,125,6.0,1.8,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,126,4.8,1.8,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,127,4.9,1.8,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,128,5.6,2.1,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,129,5.8,1.6,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,130,6.1,1.9,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,131,6.4,2.0,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,132,5.6,2.2,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,133,5.1,1.5,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,134,5.6,1.4,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,135,6.1,2.3,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,136,5.6,2.4,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,137,5.5,1.8,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,138,4.8,1.8,2,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,139,5.4,2.1,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,140,5.6,2.4,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,141,5.1,2.3,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,142,5.1,1.9,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,143,5.9,2.3,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,144,5.7,2.5,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,145,5.2,2.3,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,146,5.0,1.9,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,147,5.2,2.0,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,148,5.4,2.3,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
2,149,5.1,1.8,0,5.699999999999999,2.085365853658536,1.4620000000000002,0.2459999999999999,4.354237288135593,1.3915254237288135
3,0,1.4,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,1,1.4,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,2,1.3,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,3,1.5,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,4,1.4,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,5,1.7,0.4,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,6,1.4,0.3,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,7,1.5,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,8,1.4,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,9,1.5,0.1,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,10,1.5,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,11,1.6,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,12,1.4,0.1,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,13,1.1,0.1,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,14,1.2,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,15,1.5,0.4,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,16,1.3,0.4,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,17,1.4,0.3,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,18,1.7,0.3,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,19,1.5,0.3,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,20,1.7,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,21,1.5,0.4,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,22,1.0,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,23,1.7,0.5,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,24,1.9,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,25,1.6,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,26,1.6,0.4,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,27,1.5,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,28,1.4,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,29,1.6,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,30,1.6,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,31,1.5,0.4,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,32,1.5,0.1,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,33,1.4,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,34,1.5,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,35,1.2,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,36,1.3,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,37,1.4,0.1,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,38,1.3,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,39,1.5,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,40,1.3,0.3,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,41,1.3,0.3,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,42,1.3,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,43,1.6,0.6,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,44,1.9,0.4,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,45,1.4,0.3,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,46,1.6,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,47,1.4,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
